console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,total_sales_outlier,na_sales_outlier,jp_sales_outlier,pal_sales_outlier,other_sales_outlier,sales_cluster,log_sales,total_sales_minmax,na_sales_minmax,jp_sales_minmax,pal_sales_minmax,other_sales_minmax,critic_score_zscore,release_year,release_year_bin,na_ratio,jp_ratio,pal_ratio,other_ratio,has_regional_data,publisher_game_count,developer_game_count
PS2,RACING,ROCKSTAR GAMES,ROCKSTAR SAN DIEGO,7.5,1.56,0.77,0.0,0.6,0.2,2000-10-25,1,1,0,1,1,0,0.9400072584914712,0.09603469640644363,0.07889344262295082,0.0,0.08733624454148471,0.08130081300813008,0.12180651366298145,2000.0,era_1,0.49358974358974356,0.0,0.3846153846153846,0.12820512820512822,1,39,7
PSP,RACING,KONAMI,GENKI,7.5,0.03,0.03,0.0,0.0,0.0,2006-02-28,0,0,0,0,0,0,0.0295588022415444,0.0012391573729863693,0.0030737704918032786,0.0,0.0,0.0,0.12180651366298145,2006.0,era_2,1.0,0.0,0.0,0.0,1,372,17
X360,RACING,UBISOFT,MILESTONE S.R.L,5.8,0.07,0.0,0.0,0.06,0.01,2011-10-14,0,0,0,0,0,3,0.06765864847381481,0.003717472118959109,0.0,0.0,0.008733624454148471,0.004065040650406504,-2.3948990464048197,2011.0,era_4,0.0,0.0,0.857142857142857,0.14285714285714285,1,483,11
GC,RACING,MIDWAY GAMES,POINT OF VIEW,7.9,0.2,0.16,0.0,0.04,0.01,2002-03-11,0,0,0,0,0,2,0.18232155679395465,0.01177199504337051,0.01639344262295082,0.0,0.005822416302765647,0.004065040650406504,0.7139725277965822,2002.0,era_1,0.7999999999999999,0.0,0.19999999999999998,0.049999999999999996,1,127,21
XB,RACING,NAMCO,NAMCO,7.5,0.09,0.06,0.0,0.02,0.0,2003-12-09,0,0,0,0,0,0,0.08617769624105233,0.004956629491945478,0.006147540983606557,0.0,0.0029112081513828236,0.0,0.12180651366298145,2003.0,era_1,0.6666666666666666,0.0,0.22222222222222224,0.0,1,89,53
PS3,RACING,EA,CRITERION GAMES,9.0,1.95,1.01,0.02,0.63,0.28,2008-01-22,1,1,0,1,1,1,1.0818051703517284,0.12019826517967783,0.10348360655737705,0.009389671361502348,0.09170305676855894,0.11382113821138212,2.3424290666639824,2008.0,era_3,0.517948717948718,0.010256410256410256,0.3230769230769231,0.1435897435897436,1,679,13
PS4,RACING,MILESTONE,MILESTONE,7.5,0.17,0.06,0.0,0.08,0.03,2017-06-20,0,0,0,0,0,0,0.15700374880966478,0.009913258983890958,0.006147540983606557,0.0,0.011644832605531294,0.012195121951219511,0.12180651366298145,2017.0,era_5,0.3529411764705882,0.0,0.47058823529411764,0.1764705882352941,1,1,6
XONE,RACING,UBISOFT,UBISOFT REFLECTIONS,7.5,0.71,0.32,0.0,0.34,0.06,2014-12-02,0,0,0,1,0,0,0.5364933705145685,0.04337050805452293,0.03278688524590164,0.0,0.049490538573508006,0.024390243902439022,0.12180651366298145,2014.0,era_5,0.4507042253521127,0.0,0.4788732394366198,0.08450704225352113,1,483,5
PSP,RACING,UNKNOWN,NAMCO BANDAI GAMES,7.5,0.1,0.0,0.07,0.03,0.01,2020-12-31,0,0,1,0,0,0,0.09531017980432487,0.005576208178438662,0.0,0.03286384976525822,0.004366812227074236,0.004065040650406504,0.12180651366298145,2020.0,era_5,0.0,0.7000000000000001,0.3,0.09999999999999999,1,64,59
XONE,RACING,MAXIMUM GAMES,TEAM 6 GAMES STUDIO,7.5,0.04,0.04,0.0,0.0,0.0,2017-11-14,0,0,0,0,0,0,0.039220713153281295,0.0018587360594795542,0.004098360655737705,0.0,0.0,0.0,0.12180651366298145,2017.0,era_5,1.0,0.0,0.0,0.0,1,25,2
XONE,RACING,MILESTONE S.R.L,MILESTONE S.R.L.,7.5,0.08,0.06,0.0,0.01,0.01,2017-02-14,0,0,0,0,0,0,0.07696104113612832,0.004337050805452294,0.006147540983606557,0.0,0.0014556040756914118,0.004065040650406504,0.12180651366298145,2017.0,era_5,0.75,0.0,0.125,0.125,1,1,14
PS2,RACING,UBISOFT,UBISOFT BARCELONA / INLAND PRODUCTIONS,7.5,0.28,0.14,0.0,0.11,0.04,2003-11-25,0,0,0,0,0,0,0.2468600779315258,0.01672862453531599,0.01434426229508197,0.0,0.01601164483260553,0.016260162601626015,0.12180651366298145,2003.0,era_1,0.5,0.0,0.39285714285714285,0.14285714285714285,1,483,2
PS2,RACING,THQ,PARADIGM ENTERTAINMENT,7.5,0.27,0.13,0.0,0.1,0.03,2007-08-28,0,0,0,0,0,0,0.23901690047049992,0.016109045848822806,0.013319672131147542,0.0,0.01455604075691412,0.012195121951219511,0.12180651366298145,2007.0,era_2,0.48148148148148145,0.0,0.37037037037037035,0.1111111111111111,1,350,11
GC,RACING,NINTENDO,NINTENDO SOFTWARE TECHNOLOGY CORPORATION,8.4,0.6,0.4,0.09,0.1,0.02,2001-11-17,0,0,1,0,0,2,0.4700036292457356,0.036555142503097895,0.04098360655737705,0.04225352112676056,0.01455604075691412,0.008130081300813007,1.4541800454635825,2001.0,era_1,0.6666666666666667,0.15,0.16666666666666669,0.03333333333333333,1,189,2
PSP,RACING,VALCON GAMES,MILESTONE S.R.L,7.5,0.04,0.03,0.0,0.0,0.0,2008-03-18,0,0,0,0,0,0,0.039220713153281295,0.0018587360594795542,0.0030737704918032786,0.0,0.0,0.0,0.12180651366298145,2008.0,era_3,0.75,0.0,0.0,0.0,1,15,11
PS2,RACING,EA,EA TIBURON,7.5,0.24,0.12,0.0,0.09,0.03,2007-07-23,0,0,0,0,0,0,0.2151113796169455,0.014250309789343248,0.012295081967213115,0.0,0.013100436681222705,0.012195121951219511,0.12180651366298145,2007.0,era_2,0.5,0.0,0.375,0.125,1,679,109
X360,RACING,ACTIVISION,EUTECHNYX,6.0,0.31,0.29,0.0,0.0,0.02,2011-03-29,0,0,0,0,0,3,0.27002713721306015,0.018587360594795543,0.02971311475409836,0.0,0.0,0.008130081300813007,-2.0988160393380193,2011.0,era_4,0.9354838709677419,0.0,0.0,0.06451612903225806,1,501,22
X360,RACING,BANDAI NAMCO,BUGBEAR ENTERTAINMENT,7.5,0.11,0.05,0.0,0.05,0.01,2012-03-27,0,0,0,0,0,0,0.10436001532424277,0.006195786864931847,0.005122950819672132,0.0,0.00727802037845706,0.004065040650406504,0.12180651366298145,2012.0,era_4,0.4545454545454546,0.0,0.4545454545454546,0.09090909090909091,1,167,6
XONE,RACING,WARNER BROS. INTERACTIVE ENTERTAINMENT,AVALANCHE SOFTWARE,7.5,0.05,0.04,0.0,0.0,0.01,2017-06-13,0,0,0,0,0,0,0.048790164169432,0.002478314745972739,0.004098360655737705,0.0,0.0,0.004065040650406504,0.12180651366298145,2017.0,era_5,0.7999999999999999,0.0,0.0,0.19999999999999998,1,75,33
PS4,RACING,MILESTONE S.R.L.,MILESTONE S.R.L.,7.5,0.11,0.08,0.0,0.01,0.02,2018-02-13,0,0,0,0,0,0,0.10436001532424277,0.006195786864931847,0.00819672131147541,0.0,0.0014556040756914118,0.008130081300813007,0.12180651366298145,2018.0,era_5,0.7272727272727273,0.0,0.09090909090909091,0.18181818181818182,1,10,14
WII,RACING,DESTINEER,TBA,7.5,0.04,0.04,0.0,0.0,0.0,2010-06-28,0,0,0,0,0,0,0.039220713153281295,0.0018587360594795542,0.004098360655737705,0.0,0.0,0.0,0.12180651366298145,2010.0,era_4,1.0,0.0,0.0,0.0,1,42,8
PC,RACING,UBISOFT,MILESTONE S.R.L,7.5,0.02,0.0,0.0,0.02,0.0,2011-10-14,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0,0.0,0.0029112081513828236,0.0,0.12180651366298145,2011.0,era_4,0.0,0.0,1.0,0.0,1,483,11
PC,RACING,EA,GHOST GAMES,7.5,0.25,0.04,0.0,0.19,0.02,2013-11-19,0,0,0,0,0,0,0.22314355131420976,0.014869888475836434,0.004098360655737705,0.0,0.027656477438136824,0.008130081300813007,0.12180651366298145,2013.0,era_4,0.16,0.0,0.76,0.08,1,679,5
X360,RACING,ATARI,EDEN STUDIOS,8.0,0.32,0.23,0.02,0.04,0.02,2006-09-05,0,0,0,0,0,0,0.2776317365982795,0.019206939281288728,0.023565573770491805,0.009389671361502348,0.005822416302765647,0.008130081300813007,0.8620140313299818,2006.0,era_2,0.71875,0.0625,0.125,0.0625,1,155,5
XB,RACING,EMPIRE INTERACTIVE,SUPERSONIC SOFTWARE,7.5,0.02,0.01,0.0,0.0,0.0,2002-09-05,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0010245901639344263,0.0,0.0,0.0,0.12180651366298145,2002.0,era_1,0.5,0.0,0.0,0.0,1,15,8
XONE,RACING,BANDAI NAMCO ENTERTAINMENT,MILESTONE S.R.L.,7.5,0.03,0.03,0.0,0.0,0.0,2018-11-30,0,0,0,0,0,0,0.0295588022415444,0.0012391573729863693,0.0030737704918032786,0.0,0.0,0.0,0.12180651366298145,2018.0,era_5,1.0,0.0,0.0,0.0,1,12,14
PS,RACING,PSYGNOSIS,REFLECTIONS INTERACTIVE,7.5,0.14,0.08,0.0,0.05,0.01,1997-05-31,0,0,0,0,0,0,0.13102826240640408,0.008054522924411403,0.00819672131147541,0.0,0.00727802037845706,0.004065040650406504,0.12180651366298145,1997.0,era_1,0.5714285714285714,0.0,0.35714285714285715,0.07142857142857142,1,9,2
XONE,RACING,MILESTONE S.R.L.,MILESTONE S.R.L,7.5,0.05,0.04,0.0,0.0,0.0,2018-02-27,0,0,0,0,0,0,0.048790164169432,0.002478314745972739,0.004098360655737705,0.0,0.0,0.0,0.12180651366298145,2018.0,era_5,0.7999999999999999,0.0,0.0,0.0,1,10,11
PS2,RACING,SEGA,SEGA ROSSO,7.5,0.27,0.0,0.27,0.0,0.0,2003-06-26,0,0,1,0,0,0,0.23901690047049992,0.016109045848822806,0.0,0.1267605633802817,0.0,0.0,0.12180651366298145,2003.0,era_1,0.0,1.0,0.0,0.0,1,302,1
PS2,RACING,SONY COMPUTER ENTERTAINMENT,SCEA SANTA MONICA STUDIO,7.5,0.32,0.16,0.0,0.12,0.04,2001-10-16,0,0,0,0,0,0,0.2776317365982795,0.019206939281288728,0.01639344262295082,0.0,0.017467248908296942,0.016260162601626015,0.12180651366298145,2001.0,era_1,0.5,0.0,0.375,0.125,1,278,4
X360,RACING,CODEMASTERS,CODEMASTERS BIRMINGHAM,7.9,0.3,0.01,0.0,0.28,0.02,2013-10-08,0,0,0,1,0,0,0.262364264467491,0.017967781908302356,0.0010245901639344263,0.0,0.040756914119359534,0.008130081300813007,0.7139725277965822,2013.0,era_4,0.03333333333333333,0.0,0.9333333333333335,0.06666666666666667,1,71,9
PS2,RACING,EA,ELECTRONIC ARTS UK,7.5,0.15,0.07,0.0,0.06,0.02,2001-10-01,0,0,0,0,0,0,0.1397619423751587,0.008674101610904586,0.007172131147540985,0.0,0.008733624454148471,0.008130081300813007,0.12180651366298145,2001.0,era_1,0.46666666666666673,0.0,0.4,0.13333333333333333,1,679,2
SAT,RACING,VIRGIN INTERACTIVE,BELL CORPORATION,7.5,0.18,0.0,0.18,0.0,0.0,1996-01-01,0,0,1,0,0,0,0.16551443847757338,0.01053283767038414,0.0,0.08450704225352113,0.0,0.0,0.12180651366298145,1996.0,era_1,0.0,1.0,0.0,0.0,1,5,1
WII,RACING,ZOO GAMES,EM STUDIOS,7.5,0.12,0.11,0.0,0.0,0.01,2009-09-24,0,0,0,0,0,0,0.11332868530700317,0.006815365551425031,0.011270491803278689,0.0,0.0,0.004065040650406504,0.12180651366298145,2009.0,era_3,0.9166666666666667,0.0,0.0,0.08333333333333334,1,32,4
PS2,RACING,XS GAMES,AXIS ENTERTAINMENT,7.5,0.13,0.06,0.0,0.05,0.02,2005-09-26,0,0,0,0,0,0,0.12221763272424921,0.007434944237918217,0.006147540983606557,0.0,0.00727802037845706,0.008130081300813007,0.12180651366298145,2005.0,era_2,0.4615384615384615,0.0,0.38461538461538464,0.15384615384615385,1,9,2
PS4,RACING,SQUARE ENIX,MILESTONE S.R.L,7.5,0.05,0.0,0.0,0.04,0.01,2016-03-22,0,0,0,0,0,0,0.048790164169432,0.002478314745972739,0.0,0.0,0.005822416302765647,0.004065040650406504,0.12180651366298145,2016.0,era_5,0.0,0.0,0.7999999999999999,0.19999999999999998,1,104,11
N64,RACING,OCEAN,IMAGINEER,7.5,0.1,0.08,0.0,0.02,0.0,1998-09-09,0,0,0,0,0,2,0.09531017980432487,0.005576208178438662,0.00819672131147541,0.0,0.0029112081513828236,0.0,0.12180651366298145,1998.0,era_1,0.7999999999999999,0.0,0.19999999999999998,0.0,1,5,7
X360,RACING,MILESTONE S.R.L.,MILESTONE S.R.L.,7.5,0.01,0.0,0.0,0.01,0.0,2015-06-23,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.0,0.0014556040756914118,0.0,0.12180651366298145,2015.0,era_5,0.0,0.0,1.0,0.0,1,10,14
PS,RACING,PSYGNOSIS,ATTENTION TO DETAIL,7.5,0.21,0.12,0.0,0.08,0.01,1999-03-24,0,0,0,0,0,0,0.19062035960864973,0.012391573729863695,0.012295081967213115,0.0,0.011644832605531294,0.004065040650406504,0.12180651366298145,1999.0,era_1,0.5714285714285714,0.0,0.380952380952381,0.04761904761904762,1,9,6
WII,RACING,EA,EA MONTREAL,7.0,0.83,0.45,0.0,0.3,0.08,2009-11-02,0,0,0,1,1,0,0.6043159668533294,0.05080545229244115,0.04610655737704918,0.0,0.043668122270742356,0.03252032520325203,-0.6184010040040188,2009.0,era_3,0.5421686746987953,0.0,0.3614457831325301,0.0963855421686747,1,679,7
DS,RACING,EA,ARTIFICIAL MIND AND MOVEMENT,7.5,0.61,0.25,0.0,0.29,0.07,2009-06-08,0,0,0,1,0,2,0.4762341789963716,0.03717472118959109,0.025614754098360656,0.0,0.04221251819505094,0.02845528455284553,0.12180651366298145,2009.0,era_3,0.4098360655737705,0.0,0.47540983606557374,0.11475409836065575,1,679,32
XONE,RACING,CODEMASTERS,CODEMASTERS,7.5,0.21,0.12,0.0,0.08,0.02,2016-04-05,0,0,0,0,0,0,0.19062035960864973,0.012391573729863695,0.012295081967213115,0.0,0.011644832605531294,0.008130081300813007,0.12180651366298145,2016.0,era_5,0.5714285714285714,0.0,0.380952380952381,0.09523809523809525,1,71,33
X360,RACING,EA,CRITERION GAMES,8.5,1.54,0.62,0.01,0.79,0.12,2012-10-30,1,1,0,1,1,0,0.9321640810304452,0.09479553903345726,0.06352459016393443,0.004694835680751174,0.11499272197962154,0.048780487804878044,1.602221548996982,2012.0,era_4,0.40259740259740256,0.006493506493506493,0.512987012987013,0.07792207792207792,1,679,13
PS3,RACING,NORDIC GAMES,RAINBOW STUDIOS,7.5,0.03,0.02,0.0,0.01,0.01,2014-10-28,0,0,0,0,0,0,0.0295588022415444,0.0012391573729863693,0.0020491803278688526,0.0,0.0014556040756914118,0.004065040650406504,0.12180651366298145,2014.0,era_5,0.6666666666666667,0.0,0.33333333333333337,0.33333333333333337,1,18,27
PS,RACING,CODEMASTERS,CODEMASTERS,7.5,0.11,0.06,0.0,0.04,0.01,2000-10-05,0,0,0,0,0,0,0.10436001532424277,0.006195786864931847,0.006147540983606557,0.0,0.005822416302765647,0.004065040650406504,0.12180651366298145,2000.0,era_1,0.5454545454545454,0.0,0.36363636363636365,0.09090909090909091,1,71,33
PS3,RACING,THQ,RAINBOW STUDIOS,7.5,0.41,0.37,0.0,0.01,0.03,2007-10-30,0,0,0,0,0,0,0.3435897043900769,0.024783147459727387,0.03790983606557377,0.0,0.0014556040756914118,0.012195121951219511,0.12180651366298145,2007.0,era_2,0.9024390243902439,0.0,0.024390243902439025,0.07317073170731707,1,350,27
2600,RACING,ACTIVISION,ACTIVISION,7.5,0.48,0.45,0.0,0.03,0.0,1982-01-01,0,0,0,0,0,2,0.3920420877760237,0.02912019826517968,0.04610655737704918,0.0,0.004366812227074236,0.0,0.12180651366298145,1982.0,era_1,0.9375000000000001,0.0,0.0625,0.0,1,501,47
WII,RACING,NINTENDO,PAON CORPORATION,4.8,0.62,0.19,0.11,0.26,0.06,2007-10-08,0,0,1,1,0,3,0.4824261492442927,0.03779429987608427,0.0194672131147541,0.051643192488262914,0.037845705967976706,0.024390243902439022,-3.87531408173882,2007.0,era_2,0.3064516129032258,0.1774193548387097,0.41935483870967744,0.0967741935483871,1,189,7
3DS,RACING,MAJESCO,RENEGADE KID,7.5,0.08,0.08,0.0,0.0,0.01,2011-11-12,0,0,0,0,0,2,0.07696104113612832,0.004337050805452294,0.00819672131147541,0.0,0.0,0.004065040650406504,0.12180651366298145,2011.0,era_4,1.0,0.0,0.0,0.125,1,117,3
XB,RACING,ROCKSTAR GAMES,ROCKSTAR SAN DIEGO,7.5,0.2,0.15,0.0,0.04,0.01,2006-03-13,0,0,0,0,0,0,0.18232155679395465,0.01177199504337051,0.015368852459016393,0.0,0.005822416302765647,0.004065040650406504,0.12180651366298145,2006.0,era_2,0.7499999999999999,0.0,0.19999999999999998,0.049999999999999996,1,39,7
WII,RACING,TAKARA TOMY,TAKARA TOMY,7.5,0.08,0.07,0.0,0.0,0.01,2008-10-20,0,0,0,0,0,0,0.07696104113612832,0.004337050805452294,0.007172131147540985,0.0,0.0,0.004065040650406504,0.12180651366298145,2008.0,era_3,0.8750000000000001,0.0,0.0,0.125,1,24,24
GC,RACING,THQ,PACIFIC COAST POWER & LIGHT,7.5,0.09,0.07,0.0,0.02,0.0,2002-06-25,0,0,0,0,0,2,0.08617769624105233,0.004956629491945478,0.007172131147540985,0.0,0.0029112081513828236,0.0,0.12180651366298145,2002.0,era_1,0.7777777777777779,0.0,0.22222222222222224,0.0,1,350,7
PS3,RACING,BLACK BEAN GAMES,MILESTONE S.R.L,7.5,0.04,0.0,0.0,0.03,0.01,2009-06-26,0,0,0,0,0,0,0.039220713153281295,0.0018587360594795542,0.0,0.0,0.004366812227074236,0.004065040650406504,0.12180651366298145,2009.0,era_3,0.0,0.0,0.75,0.25,1,5,11
PS2,RACING,MIDWAY GAMES,PARADIGM ENTERTAINMENT,7.5,1.67,1.13,0.0,0.32,0.22,2001-09-24,1,1,0,1,1,0,0.9820784724121582,0.10285006195786865,0.11577868852459015,0.0,0.04657933042212518,0.08943089430894309,0.12180651366298145,2001.0,era_1,0.6766467065868264,0.0,0.19161676646706588,0.1317365269461078,1,127,11
GBA,RACING,THQ,MTO,7.5,0.33,0.24,0.0,0.09,0.01,2001-06-08,0,0,0,0,0,2,0.2851789422336624,0.019826517967781912,0.02459016393442623,0.0,0.013100436681222705,0.004065040650406504,0.12180651366298145,2001.0,era_1,0.7272727272727272,0.0,0.2727272727272727,0.030303030303030304,1,350,16
WII,RACING,BOLD GAMES,DATA DESIGN INTERACTIVE,7.5,0.02,0.01,0.0,0.0,0.0,2007-12-31,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0010245901639344263,0.0,0.0,0.0,0.12180651366298145,2007.0,era_2,0.5,0.0,0.0,0.0,1,2,12
WII,RACING,EA,EA VANCOUVER,7.5,0.65,0.27,0.0,0.31,0.07,2008-11-17,0,0,0,1,0,0,0.5007752879124893,0.039653035935563824,0.02766393442622951,0.0,0.045123726346433767,0.02845528455284553,0.12180651366298145,2008.0,era_3,0.4153846153846154,0.0,0.4769230769230769,0.1076923076923077,1,679,7
GBA,RACING,THQ,SAFFIRE CORPORATION,5.2,0.16,0.12,0.0,0.04,0.0,2002-10-31,0,0,0,0,0,3,0.1484200051182733,0.009293680297397772,0.012295081967213115,0.0,0.005822416302765647,0.0,-3.2831480676052194,2002.0,era_1,0.75,0.0,0.25,0.0,1,350,11
PS,RACING,SONY COMPUTER ENTERTAINMENT,SINGLETRAC,8.7,2.44,2.12,0.0,0.25,0.07,1996-10-31,1,1,0,1,0,1,1.235471471385307,0.1505576208178439,0.21721311475409838,0.0,0.036390101892285295,0.02845528455284553,1.898304556063781,1996.0,era_1,0.8688524590163935,0.0,0.10245901639344263,0.02868852459016394,1,278,4
PS,RACING,ASCII ENTERTAINMENT,CLIMAX ENTERTAINMENT,7.5,0.15,0.0,0.15,0.0,0.0,1997-08-31,0,0,1,0,0,0,0.1397619423751587,0.008674101610904586,0.0,0.07042253521126761,0.0,0.0,0.12180651366298145,1997.0,era_1,0.0,1.0,0.0,0.0,1,10,7
PS,RACING,EA,EA BLACK BOX,7.5,0.42,0.23,0.0,0.16,0.03,2001-10-02,0,0,0,0,0,0,0.3506568716131694,0.025402726146220574,0.023565573770491805,0.0,0.02328966521106259,0.012195121951219511,0.12180651366298145,2001.0,era_1,0.5476190476190477,0.0,0.380952380952381,0.07142857142857142,1,679,24
XB,RACING,ATARI,MILESTONE,7.5,0.14,0.1,0.0,0.03,0.0,2003-02-17,0,0,0,0,0,0,0.13102826240640408,0.008054522924411403,0.010245901639344263,0.0,0.004366812227074236,0.0,0.12180651366298145,2003.0,era_1,0.7142857142857143,0.0,0.21428571428571425,0.0,1,155,6
DS,RACING,EA,EA BLACK BOX,7.5,0.2,0.17,0.0,0.01,0.02,2006-10-31,0,0,0,0,0,2,0.18232155679395465,0.01177199504337051,0.017418032786885248,0.0,0.0014556040756914118,0.008130081300813007,0.12180651366298145,2006.0,era_2,0.85,0.0,0.049999999999999996,0.09999999999999999,1,679,24
GBA,RACING,THQ,RARE LTD.,6.2,0.1,0.07,0.0,0.03,0.0,2005-01-12,0,0,0,0,0,2,0.09531017980432487,0.005576208178438662,0.007172131147540985,0.0,0.004366812227074236,0.0,-1.802733032271219,2005.0,era_2,0.7000000000000001,0.0,0.3,0.0,1,350,8
PSV,RACING,CODEMASTERS,CODEMASTERS,7.5,0.14,0.03,0.01,0.08,0.02,2012-02-14,0,0,0,0,0,0,0.13102826240640408,0.008054522924411403,0.0030737704918032786,0.004694835680751174,0.011644832605531294,0.008130081300813007,0.12180651366298145,2012.0,era_4,0.21428571428571425,0.07142857142857142,0.5714285714285714,0.14285714285714285,1,71,33
N64,RACING,ACTIVISION,"LUXOFLUX, INC.",7.5,0.31,0.25,0.0,0.06,0.0,1998-06-04,0,0,0,0,0,2,0.27002713721306015,0.018587360594795543,0.025614754098360656,0.0,0.008733624454148471,0.0,0.12180651366298145,1998.0,era_1,0.8064516129032259,0.0,0.1935483870967742,0.0,1,501,3
GC,RACING,ACCLAIM ENTERTAINMENT,ACCLAIM STUDIOS CHELTENHAM,8.6,0.15,0.12,0.0,0.03,0.0,2001-11-27,0,0,0,0,0,2,0.1397619423751587,0.008674101610904586,0.012295081967213115,0.0,0.004366812227074236,0.0,1.7502630525303815,2001.0,era_1,0.8,0.0,0.2,0.0,1,101,6
PS,RACING,PLAYMATES,TOKA,6.0,0.12,0.07,0.0,0.05,0.01,1996-11-12,0,0,0,0,0,3,0.11332868530700317,0.006815365551425031,0.007172131147540985,0.0,0.00727802037845706,0.004065040650406504,-2.0988160393380193,1996.0,era_1,0.5833333333333334,0.0,0.4166666666666667,0.08333333333333334,1,7,2
PS2,RACING,EA,ELECTRONIC ARTS,7.5,0.09,0.05,0.0,0.04,0.01,2002-11-19,0,0,0,0,0,0,0.08617769624105233,0.004956629491945478,0.005122950819672132,0.0,0.005822416302765647,0.004065040650406504,0.12180651366298145,2002.0,era_1,0.5555555555555556,0.0,0.4444444444444445,0.11111111111111112,1,679,31
GBA,RACING,"DESTINATION SOFTWARE, INC",ANGEL STUDIOS,7.5,0.48,0.34,0.0,0.13,0.01,2001-11-14,0,0,0,0,0,2,0.3920420877760237,0.02912019826517968,0.034836065573770496,0.0,0.018922852983988353,0.004065040650406504,0.12180651366298145,2001.0,era_1,0.7083333333333334,0.0,0.27083333333333337,0.020833333333333336,1,17,6
N64,RACING,LEGO MEDIA,HIGH VOLTAGE SOFTWARE,7.5,0.71,0.51,0.0,0.18,0.01,1999-10-31,0,1,0,0,0,2,0.5364933705145685,0.04337050805452293,0.05225409836065574,0.0,0.02620087336244541,0.004065040650406504,0.12180651366298145,1999.0,era_1,0.7183098591549296,0.0,0.2535211267605634,0.014084507042253521,1,5,34
PC,RACING,ATARI,EDEN STUDIOS,7.8,0.02,0.0,0.0,0.02,0.0,2007-03-20,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0,0.0,0.0029112081513828236,0.0,0.5659310242631813,2007.0,era_2,0.0,0.0,1.0,0.0,1,155,5
XB,RACING,VU GAMES,RADICAL ENTERTAINMENT,7.5,1.35,0.7,0.0,0.58,0.07,2003-09-16,1,1,0,1,0,0,0.8544153281560676,0.08302354399008675,0.07172131147540983,0.0,0.08442503639010188,0.02845528455284553,0.12180651366298145,2003.0,era_1,0.5185185185185185,0.0,0.4296296296296296,0.05185185185185185,1,32,21
PSP,RACING,THQ,"PIPEWORKS SOFTWARE, INC.",7.5,0.03,0.03,0.0,0.0,0.0,2007-08-27,0,0,0,0,0,0,0.0295588022415444,0.0012391573729863693,0.0030737704918032786,0.0,0.0,0.0,0.12180651366298145,2007.0,era_2,1.0,0.0,0.0,0.0,1,350,11
WIIU,RACING,EA,CRITERION GAMES,8.4,0.28,0.13,0.0,0.13,0.02,2013-03-19,0,0,0,0,0,0,0.2468600779315258,0.01672862453531599,0.013319672131147542,0.0,0.018922852983988353,0.008130081300813007,1.4541800454635825,2013.0,era_4,0.46428571428571425,0.0,0.46428571428571425,0.07142857142857142,1,679,13
PS,RACING,TYO,TYO,7.5,0.42,0.23,0.0,0.16,0.03,1998-06-18,0,0,0,0,0,0,0.3506568716131694,0.025402726146220574,0.023565573770491805,0.0,0.02328966521106259,0.012195121951219511,0.12180651366298145,1998.0,era_1,0.5476190476190477,0.0,0.380952380952381,0.07142857142857142,1,1,1
PS,RACING,EA,MILESTONE,7.5,0.27,0.15,0.0,0.1,0.02,2000-02-29,0,0,0,0,0,0,0.23901690047049992,0.016109045848822806,0.015368852459016393,0.0,0.01455604075691412,0.008130081300813007,0.12180651366298145,2000.0,era_1,0.5555555555555555,0.0,0.37037037037037035,0.07407407407407407,1,679,6
PC,RACING,CODEMASTERS,CODEMASTERS BIRMINGHAM,7.5,0.02,0.0,0.0,0.02,0.0,2012-11-13,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0,0.0,0.0029112081513828236,0.0,0.12180651366298145,2012.0,era_4,0.0,0.0,1.0,0.0,1,71,9
PS2,RACING,CONSPIRACY ENTERTAINMENT,MILESTONE,7.5,0.02,0.01,0.0,0.01,0.0,2009-03-03,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0010245901639344263,0.0,0.0014556040756914118,0.0,0.12180651366298145,2009.0,era_3,0.5,0.0,0.5,0.0,1,30,6
PS,RACING,VIDEO SYSTEM,UBISOFT SHANGHAI,7.5,0.11,0.06,0.0,0.04,0.01,2000-10-11,0,0,0,0,0,0,0.10436001532424277,0.006195786864931847,0.006147540983606557,0.0,0.005822416302765647,0.004065040650406504,0.12180651366298145,2000.0,era_1,0.5454545454545454,0.0,0.36363636363636365,0.09090909090909091,1,1,16
N64,RACING,KEMCO,SAFFIRE CORPORATION,7.5,0.11,0.09,0.0,0.02,0.0,1999-12-03,0,0,0,0,0,2,0.10436001532424277,0.006195786864931847,0.009221311475409836,0.0,0.0029112081513828236,0.0,0.12180651366298145,1999.0,era_1,0.8181818181818181,0.0,0.18181818181818182,0.0,1,17,11
XONE,RACING,DEEP SILVER,CODEMASTERS,9.2,0.23,0.11,0.0,0.1,0.02,2017-06-06,0,0,0,0,0,0,0.20701416938432615,0.013630731102850065,0.011270491803278689,0.0,0.01455604075691412,0.008130081300813007,2.6385120737307814,2017.0,era_5,0.47826086956521735,0.0,0.43478260869565216,0.08695652173913043,1,43,33
